File_ID,Carvone,Hexadecanal,Methyl Hexadecanoate,Ethyl Hexadecanoate,Octadecenal,Methyl Octadecenoate,Heneicosane,Ethyl Octadecenoate,Ethyl Octadecanoate,Docosane,Tricosene,Tricosane,"Decanoic Acid, Dodecyl Ester",Tetracosane,Pentacosene,Pentacosane,Methyl Tetradecanoate,Ethyl Tetradecanoate,Hexadecenal,Heneicosene,Hexacosene,Hexacosane,Heptacosene,Heptacosane,Octacosane,"Decanoic acid, Hexadecyl Ester",Octacosene,Tetracosyl Acetate,Nonacosene,Nonacosane,"Unknown1, mz 108,79; mw=402",Hexacosyl Acetate,Triacontene,"Hexadecenoic Acid, Dodecyl Ester","Octadecenoic Acid, Decyl Ester",Hentriacontene,Hentriacontane,"Eicosenoic Acid, Decyl Ester",Tritriacontene,Tritriacontane,"Unknown2, mz434,390; mw=?","Octadecenoic Acid, Hexadecyl Ester","Unknown3, mz 464,338,265,201,127; mw=?","Hexadecenoic acid, Hexadecyl Ester","Hexadecenoic acid, Octadecenyl Ester","Octadecenoic Acid, Hexadecenyl Ester",Octanoic Acid,"Octanoic Acid, Ethyl Ester"
10_2.cdf,0.025509062,0.029560133,0.215784763,0.384000562,0.033209027,0.138145883,0.395477527,0.376974148,0.060193534,0.124064959,8.468544957,14.95043515,0.49931672,0.592230171,18.08650816,18.16632729,0.016822174,0.028238226,0.023494511,0.068533066,0.893949981,0.733884831,8.235467549,9.841286052,0.730328559,0,0.299961213,0.702428677,3.428336198,5.525916869,0.628250512,0.726728376,0.03444051,0.048209475,0.053484199,1.555136536,2.710881427,0.781378489,0.144207951,0.140226422,0.010132719,0.000375074,0.004612477,0.061153463,0.010672105,0.012454984,0.001143118,0.001582209
11_2.cdf,0.058508737,0.027720804,0.522276578,0.708503368,0.031819377,0.305178224,0.671687487,0.664692288,0.094179685,0.169869468,11.70169037,13.73117229,0.8230034,0.719647207,15.6144493,15.42840018,0.041366259,0.047147866,0.01863561,0.09473134,0.908814157,0.747647496,9.60337934,9.11163333,0.677870812,0,0.32385524,0.640259386,4.361684552,5.284841926,0.561144233,0.645131677,0.040381076,0.033296893,0.093164119,1.892084291,2.554579748,0.693124796,0.14186534,0.112882477,0.009409193,0,0.004713952,0.061517749,0.00757108,0.012850989,0.000741572,0.000874747
12_2.cdf,0.085293483,0.028871814,0.409467268,0.659215067,0.030623021,0.256496489,0.75987907,0.553026975,0.090150633,0.210338299,9.994053691,13.65028951,0.749639926,0.825706581,13.70211685,14.73836753,0.043385998,0.048461165,0.020034817,0.057583559,0.833142053,0.80428739,7.940154033,10.31667789,0.70580472,0,0.225362485,0.639945436,4.092302981,7.629135168,0.431911869,0.695288181,0.013883894,0.040793419,0.023999825,2.751281739,4.52599971,0.833548821,0.244793753,0.197974097,0.00872678,0.000785529,0.01592028,0.086650399,0.010241157,0.016242745,0.001195051,0.000948856
13_2.cdf,0.158167668,0.038973033,2.30786967,0.022755366,0.031853788,1.646096792,2.637039802,0.105274106,0.021563334,0.548122114,11.53424248,15.05474173,1.320249855,1.197839253,13.97419521,13.98495085,0.107312652,0.015843488,0.023397656,0.11295997,1.022017176,0.870568822,10.03081427,8.56812835,0.634011356,0,0.314056028,0.590044164,4.302523525,3.620702996,0.771447239,0.536415024,0.057089514,0.018452548,0.145046442,1.54477255,1.358116932,0.548652835,0.091793725,0.057846903,0.002040713,0,0.001485031,0.050386337,0.002167178,0.011942708,0.005112344,0.000916474
14_2.cdf,0.021568298,0.035965972,0.686248549,1.213082045,0.046409911,0.619523667,0.510726202,1.163653947,0.131899216,0.161055119,10.13754268,15.39566359,0.609513505,0.553610046,17.48425265,18.10914575,0.054424629,0.054437758,0.027171406,0.04254904,0.900946537,0.701434859,7.865412543,9.662969155,0.67799269,0,0.273411266,0.684123552,2.870042627,3.789282886,0.683006552,0.63421164,0.05225762,0.030933655,0.070366207,1.655434538,1.51435749,0.642138399,0.097291147,0.074201451,0.010243348,8.11E-05,0,0.032905301,0.006812793,0.009188458,0.001360433,0.001149741
15_2.cdf,0.019749253,0.033816027,0.922650354,1.316610775,0.049431256,0.375541348,0.218282457,0.482497502,0.093450603,0.076923347,4.911676567,11.14993697,0.310851716,0.441175545,16.23057968,20.4179449,0.092615287,0.111812294,0.027959384,0.044901513,0.872428462,0.8017228,7.318491614,13.24703704,0.846442762,0,0.222715722,0.843341549,3.079857735,7.244641871,0.79997719,0.852724627,0.018714089,0.040881233,0.016497277,1.975137648,3.15994425,0.888081323,0.17826367,0.162696514,0.011272578,0.000530594,0.005627939,0.061907833,0.008798601,0.011470394,0.001037237,0.001350671
16_2.cdf,0.016951214,0.036079713,0.635655047,1.043448858,0.044049237,0.303809256,0.437761847,0.520790527,0.11281554,0.118921479,10.32070085,13.99974169,0.762000548,0.76810861,17.53305231,19.34143447,0.051534185,0.071857431,0.025159538,0.060550348,1.016904943,0.83200496,7.331551771,10.25775671,0.707367168,0,0.249100406,0.67944708,2.408494396,4.658840698,0.749647671,0.641510527,0.028002831,0.046086881,0.036230886,1.386076228,1.806775492,0.679140007,0.110185318,0.098207207,0.008286332,0,0.001696435,0.044090989,0.006936904,0.009140396,0.001119744,0.000975325
17_2.cdf,0.021944468,0.035352073,0.843057436,1.129575787,0.05283343,0.413381312,0.553134062,0.539493601,0.102862454,0.113009258,6.638043177,13.57302762,0.444561007,0.620042853,17.34203895,21.22280702,0.073317124,0.085596853,0.030500514,0.04943486,0.949169177,0.836800616,6.327451875,12.1321161,0.790723504,0,0.198016054,0.788763978,2.247163195,5.482241749,0.832183972,0.750240215,0.02244742,0.039717809,0.017298455,1.510053073,2.087127871,0.774964072,0.130106847,0.117405561,0.005579716,0.000591385,0.00304816,0.049655846,0.008443724,0.011573709,0.001364348,0.001737706
18_2.cdf,0.019897702,0.032064147,0.22814338,1.051683287,0.040254025,0.248963618,1.579167326,1.239879497,0.186754122,0.329309896,11.88706128,17.96473118,0.714292888,0.828494473,15.43060301,17.92619849,0.028785054,0.08322908,0.025457329,0.04288422,0.836887596,0.733218034,4.834021469,11.05528309,0.655081973,0,0.120176398,0.622618368,1.519713471,4.762635377,0.638337114,0.608484443,0.007561687,0.017993209,0.002518999,1.200947506,1.655860331,0.586949903,0.102103777,0.090563052,0.004810163,0.000268683,0.002061397,0.036546694,0.006084534,0.008009792,0.001643338,0.001765588
19_2.cdf,0.030024562,0.038746521,0.565860997,1.898172932,0.04854926,0.4719141,2.020536379,1.931466684,0.325457322,0.454737618,11.33848086,14.63065559,1.11462244,1.084949374,12.96475557,14.68082673,0.048733051,0.118157711,0.024716955,0.051495622,0.848223683,0.822958646,5.90721222,10.61718327,0.65974568,0,0.123326798,0.650719888,2.369896956,6.739664772,0.571868964,0.662817642,0.006157688,0.025355724,0.005339464,1.997340059,3.022380815,0.681483382,0.193486615,0.142025228,0.001930995,0,0.012674717,0.068502283,0.004852224,0.014670255,0.005842861,0.001478903
1_2.cdf,0.186795118,0.04738589,0.51535692,0.030215066,0.063041257,0.390584171,1.696431626,0.086334471,0.034670261,0.15548044,11.63020707,18.26240802,0.535882393,0.439193453,21.98509484,18.62037907,0.062616592,0.022530443,0.037851766,0.100262195,0.970996406,0.650818055,6.073471207,8.346697351,0.772157859,0.000161107,0.270381909,0.692493192,1.298346699,2.037396146,1.134429317,0.576283819,0.082694471,0.018333774,0.067968774,0.779302691,0.66987583,0.601852894,0.008954537,0.021949833,0.01005114,0,0,0,0,0,0.006900589,0.005761336
20_2.cdf,0.032760078,0.037866871,0.142812246,0.521762424,0.035327034,0.162941372,1.266131735,0.581311538,0.088042157,0.305571466,11.95777664,17.58915668,0.801894167,0.902136995,15.27213357,17.82247531,0.036338925,0.083323373,0.027562103,0.040170705,0.837353997,0.75417368,5.016490709,11.24889426,0.653341714,0,0.116080555,0.599860307,1.726385346,5.595868122,0.618180953,0.59689283,0.006355535,0.018070348,0.00062077,1.44602307,2.100668569,0.637912142,0.133092092,0.109897536,0.003946079,0,0.004672393,0.045729451,0.005714017,0.010431721,0.004061581,0.001786843
21_2.cdf,0.040614195,0.033487048,1.555371474,3.330811422,0.060009449,0.842265626,1.268252984,2.836521736,0.413049177,0.342191518,10.82516362,15.24144591,0.745647844,0.808068514,13.5188742,15.47410703,0.231028575,0.399521262,0.02667357,0.03971427,0.75591252,0.677972806,4.934879022,10.05758768,0.602486363,0,0.123988415,0.555812148,1.84289137,5.722697601,0.566612442,0.586429648,0.00540168,0.020282559,0.003766929,1.647957072,2.758918694,0.667034227,0.184653464,0.152043589,0.003084998,0,0.010387608,0.063574858,0.005917936,0.013925717,0.00122014,0.001741097
23_2.cdf,0.293089711,0.32047327,0.016227903,0.015309256,0.098454764,0.273096908,4.88273289,0.257922633,0.028442921,1.172302126,11.62803061,16.09167864,1.630421158,1.66609122,12.77136804,14.07541086,0.008254009,0.014881594,0.03643878,0.083491344,1.013532833,0.826164012,6.857165141,7.64592083,0.62824653,0.038915045,0.240624937,1.252960802,3.202949235,3.630763714,0.82766201,0.806261487,0.088681503,0.216003696,0.242138852,2.067780939,2.087484074,1.822676081,0.235188368,0.132007586,0.023167319,0.224436078,0.040068986,0.266567075,0.022155329,0.131453937,0.064207279,0.000697678
24_2.cdf,0.760270118,0.48294755,0.012469652,0.135705444,0.077763053,0.073747746,1.359206546,1.537376225,0.084062594,0.570982854,8.515701421,10.27484151,3.383549126,2.451314476,9.374221132,10.60673764,0.007645016,0.016779935,0.067584456,0.053762621,1.731087066,1.113509707,5.727833692,7.108858896,0.664815051,0.247027254,0.223824248,3.981385711,3.747437992,5.324715915,0.607929193,3.686128255,0.454748577,0.856468223,0.358475176,3.743076104,4.376052923,3.212617219,0.401463327,0.231688482,0.052877489,0.752114081,0.298118209,0.704205694,0.030681355,0.289812247,0.190541471,0.035837322
25_2.cdf,0.746590015,0.038982207,0.009679035,0.064150597,0.047713853,0.058486461,1.48396246,1.979155923,0.513029283,0.79076845,7.67742824,10.64416662,2.096670715,3.353791467,9.106019015,10.88319432,0.008308026,0.023161092,0.02737776,0.040227905,0.81497318,1.168258828,5.283554847,7.50715743,0.540299299,0.002048684,0.14808774,7.790655686,3.56042606,5.964975119,0.459978128,7.395027971,0.066559854,0.04373872,0.23659234,3.402632661,4.302793881,0.642945961,0.252660621,0.178278628,0.275434927,0.001114185,0.023549202,0.167833209,0.11816193,0.048610326,0.009944067,0.000843076
26_2.cdf,0.754769717,0.568191359,0.00927373,0.074542939,0.102056614,0.075922509,2.488335187,1.972561449,0.458849603,1.284072347,7.130703351,9.446189495,2.862521586,3.547067781,7.613624819,8.964036746,0.006577368,0.019916421,0.049664322,0.050830808,1.253526879,1.513850444,4.942560056,6.480737163,0.731349458,0.145412967,0.217460544,6.843964984,3.941127289,5.729289042,0.712199562,6.351258411,0.209299122,0.591649442,0.219515074,3.818314773,4.746304545,1.933679982,0.360258655,0.239861976,0.368234218,0.218203194,0.12274308,0.431983252,0.20950038,0.146665784,0.029853305,0.011488271
27_2.cdf,0.440768387,0.500416795,0.013118897,0.117183815,0.088902086,0.062815918,1.810960145,1.949923424,0.649984826,0.675900821,8.173427441,11.02205451,2.229311431,2.327555803,9.306660652,10.60411207,0.009166469,0.027961801,0.076798784,0.065383905,1.120891972,1.200315685,5.650728263,8.106234569,0.613621782,0.178211363,0.17823275,4.612671734,3.657502734,6.918841104,0.791181805,3.840085923,0.221762732,0.537505225,0.234671401,3.671101156,5.135402752,1.58029938,0.309555129,0.225286021,0.108893919,0.221309253,0.143339658,0.340126188,0.078255636,0.068100265,0.070573285,0.032890334
28_2.cdf,1.815974249,0.377881692,0.02735421,0.031333288,0.14526834,0.132378533,3.776329174,0.48915979,0.048636801,1.165453527,9.508814418,12.58940865,2.231909841,1.999471707,10.80804686,11.06838998,0.017267607,0.027506007,0.068538757,0.125596874,1.100549336,0.997204644,7.323139312,8.07406032,0.54645399,0.147574092,0.263639838,1.211994673,5.096365931,5.611573204,0.978796048,0.985608948,0.156878486,0.319986481,0.260267442,4.352366761,3.412857129,1.502370781,0.295190916,0.123460779,0.035311951,0.213303183,0.0797164,0.23332195,0.026007631,0.062121228,0.13515824,0
29_2.cdf,1.084930796,0.521429707,0.014412908,0.022208403,0.061088577,0.102301208,3.907321619,1.121214991,0.030407687,2.376415725,6.989561765,8.873425222,3.872284258,4.40184128,6.92828029,8.090806986,0.007506507,0.012400452,0.091575079,0.08550765,2.018688707,1.981249852,4.901019188,5.76895485,0.871696278,0.342390519,0.454028603,5.519840033,4.53972134,5.176785362,0.615837094,5.950861278,0.392545584,0.747147557,0.292258429,4.321341288,4.048241693,1.526398504,0.343888188,0.166002249,0.242149965,0.227341261,0.145110011,0.419348759,0.15870635,0.116652515,0.115751096,0.001122338
2_2.cdf,0.212074788,0.030210273,0.498712561,0.014526831,0.031506467,0.52729684,3.084955499,0.078524719,0.02097799,0.240751511,14.65897036,20.82582914,0.598780228,0.533035564,18.48773239,18.29495825,0.128529617,0.016110546,0.025352739,0.085952145,0.86665252,0.603346872,4.319992746,7.303843688,0.658534892,0,0.20072391,0.595333196,1.117481519,2.196305403,0.864767765,0.509707277,0.052511372,0.023091848,0.036190767,0.82910578,0.79901306,0.53770349,0.029689681,0.037987942,0.013664433,0.000148724,0,0,0.005587748,0,0.002612721,0.00121419
30_2.cdf,0.381305697,0.199131302,0.39882995,0.938565847,0.611930413,0.455755517,3.749451385,2.102097679,0.274486595,1.300369327,6.049643983,8.624671311,1.932760706,2.938894513,6.900293083,8.175302279,0.055724451,0.136382891,0.030059111,0.073287203,1.180529305,2.539517548,5.401908207,7.192593605,1.330760952,0.030145609,0.478668776,3.650272351,5.378756379,6.844579052,0.676821864,4.045291981,0.090944086,0.174163877,0.322813805,5.592028449,6.100726867,1.411859841,0.666768063,0.313294943,0.219376729,0.161778233,0.026320985,0.370976731,0.161710148,0.289670216,0.004689506,0.014088649
31_2.cdf,0.070923145,0.052850459,0.007132104,0.048577605,0.143967577,0.066287661,3.684639831,1.148725882,0.105307669,1.11699315,6.178213398,9.493687864,1.388480182,2.726792874,7.447181951,9.081739168,0.005433112,0.019722667,0.019972129,0.047515726,0.856723823,2.244361785,5.770642665,7.888348384,1.101877017,0.007285655,0.299379522,4.947893566,5.483507156,7.502378012,0.642039523,5.281327883,0.082590122,0.11308149,0.390228176,5.603865905,6.499197988,0.861026918,0.451624285,0.277680186,0.195693088,0.066513443,0.015922176,0.219204732,0.166653759,0.168617165,0.001352917,0.006838505
32_2.cdf,0.106731038,0.371197694,2.848301536,3.731650342,1.224475931,2.246316458,3.625016887,3.773177484,0.418573851,1.055644451,6.301289046,8.398995236,1.806071314,2.138573802,6.920835677,7.829830753,0.635715427,0.763261643,0.04722776,0.089797808,0.889234978,1.668353848,5.116670528,6.815284841,0.827402024,0.049607731,0.280805659,1.994509925,4.670410925,6.347700697,0.72932713,2.564046768,0.07646354,0.193627839,0.44166811,4.592164537,5.103294184,1.40560851,0.348175028,0.179682971,0.041749326,0.274168824,0.013542925,0.4519872,0.046425321,0.520856402,0.001060914,0.023485178
33_2.cdf,0.381031591,0.067934883,0.013923632,0.081824445,0.267309668,0.099284915,4.750040622,1.31528388,0.093592859,1.951648569,6.413774958,9.073561886,2.006631961,3.210357401,6.942733707,8.220509007,0.007245299,0.023018118,0.02194961,0.095146674,0.954569645,2.161090197,5.20978525,6.885055437,1.080058915,0.014523947,0.334774589,5.570097257,5.029066065,6.6800872,0.610327319,5.241460312,0.113660753,0.133460404,0.661919353,5.350235256,6.211131115,0.870944137,0.628523929,0.381623382,0.22257982,0.053813771,0.0210038,0.235870722,0.140477195,0.151144662,0.005776146,0.010135738
34_2.cdf,2.392804719,0.429548443,0.02165313,0.035256777,0.077968703,0.122387095,5.454771343,0.930079266,0.041667572,2.402116548,8.569064278,10.07195851,4.202494353,3.385313837,8.327201526,8.502408403,0.011361619,0.020530037,0.070121225,0.339933272,2.073406969,1.925413461,5.869300469,6.538532748,0.794813651,0.202537079,0.529693146,1.824387144,5.121305369,5.593465747,1.205461156,1.224379143,0.252315276,0.722835049,0.393028806,4.423982559,3.524683443,1.237852437,0.269882679,0.109666621,0.029041933,0.107930256,0.081788721,0.326202556,0.03240856,0.117983301,0.05906106,0
35_2.cdf,0.053887224,0.238185347,0.010825093,0.092055646,0.315638144,0.047051603,1.543079055,0.421922983,0.065789423,0.287363296,7.222533797,10.47847433,0.753549971,1.011844238,10.85536528,10.77635793,0.00735236,0.018047953,0.026411608,0.104308537,0.711946675,1.165053669,9.63427529,9.446443691,0.724182953,0.034896978,0.33822037,0.811845982,8.28489,8.287341665,0.868384509,0.927283969,0.079381602,0.140701847,0.359552925,5.458564545,5.629021716,1.619728031,0.247020273,0.137918997,0.028543065,0.298935521,0.017854078,0.200706692,0.03301714,0.173156088,0.001541256,0.009546649
36_2.cdf,0.14052728,0.65155068,0.01126482,0.18422126,0.340057214,0.060026971,2.823591563,1.229580552,0.086259569,0.740412647,8.205626555,9.190092263,2.022254764,1.778269117,8.920702135,8.779804112,0.005947035,0.024300066,0.023692761,0.3114836,1.18504609,1.348124473,7.749684334,7.080963786,0.775282411,0.140577447,0.440749064,1.638713379,7.207137251,6.359545852,0.665816564,1.117292269,0.23912161,0.393151042,0.904646616,5.622051653,5.247560759,3.897018595,0.374781301,0.186520854,0.028899577,0.717546489,0.464612193,0.274851348,0.019459405,0.190636676,0.011213432,0.189330567
37_2.cdf,0.051125063,0.225513418,0.021197913,0.078620248,0.222368103,0.059936655,2.693306562,0.49905734,0.059179783,0.652523015,7.565573462,9.678364517,1.359595228,1.857010314,9.240363552,9.563775321,0.007353729,0.018889802,0.023412416,0.17383062,1.028158796,1.73517816,8.088454828,8.098263565,0.934413205,0.064623549,0.434794813,1.584380189,7.723572475,7.473446263,0.92940741,1.255480953,0.161879488,0.172264109,0.571426508,6.199168328,6.216611175,1.917613011,0.352111258,0.201554385,0.064745065,0.355463451,0.030275348,0.204513747,0.043950569,0.09506924,0.002387938,0.00979511
38_2.cdf,0.013673224,0.415173568,0.015169296,0.062614844,0.304564768,0.059606357,3.058007609,0.749726445,0.046108057,0.85557878,7.305291682,9.090173107,1.596164946,1.983006936,8.292773611,8.66403932,0.005994261,0.014111716,0.022018356,0.193980684,0.861489227,1.429561259,6.993946785,7.05474067,0.804909067,0.072790832,0.308243689,4.247600359,6.291766003,6.679805218,0.681905572,4.36592076,0.144893264,0.255409956,0.543304491,5.509290138,6.034023916,2.923853196,0.439370193,0.285198997,0.184896406,0.541836264,0.111960099,0.256776521,0.094656031,0.106761235,0.001915382,0.025396905
39_2.cdf,0.402304806,0.049227626,0.016375816,0.019787437,0.046470722,0.072128649,2.277421944,0.413618726,0.040907994,1.16499251,6.819379153,8.382358925,3.242352058,3.560350155,7.40722576,7.981370542,0.007607124,0.01267254,0.02385655,0.120442098,1.707232427,2.360289133,5.941903616,5.971764671,0.969972337,0.040746754,0.588364733,6.857710111,5.98153509,5.418707894,1.242893755,6.798697585,0.185161752,0.106284316,0.421862433,5.646942201,4.688378593,0.919095969,0.64759625,0.240642752,0.697880058,0.034478641,0.030244354,0.20342832,0.153210943,0.064767997,0.018823721,0.000532462
3_2.cdf,0.034352225,0.029243801,0.024105733,0.082486748,0.025058882,0.060241105,0.478512253,0.109746378,0.023205106,0.143935744,12.05303242,18.90533808,0.654571287,0.767730867,17.77967978,21.21533552,0.011604329,0.019195268,0.0229601,0.029831837,0.931519408,0.706987663,3.716867588,7.970192043,0.665036488,0,0.140049404,0.746037681,1.417699718,4.203794108,0.714027234,0.710417115,0.016373262,0.018078379,0.006450571,1.717451996,2.573967273,0.807648163,0.202828898,0.171840934,0.014412107,0.001546714,0.004485983,0.052280427,0.010875581,0.006302465,0.001552181,0.001109142
40_2.cdf,0.015910396,0.068638911,0.017545213,0.018142224,0.067627839,0.054799453,1.696859698,0.293354344,0.018551322,0.549698779,7.822745979,10.83998104,2.135825621,3.226643877,9.823141131,10.94325927,0.008733996,0.015414584,0.032459013,0.08297516,1.220019856,2.101047622,7.557765113,8.686644055,0.872348765,0.055671123,0.325460358,1.736001386,5.950637801,7.883136292,0.852998569,2.451111093,0.092952506,0.139375294,0.1804572,4.584289195,5.610083224,1.057479782,0.238876066,0.17135188,0.012127113,0.063146418,0.010564106,0.157418832,0.014086045,0.125323183,0.109980717,0.007338551
41_2.cdf,0.008343931,2.136975061,0.016572518,0.025779561,0.881076921,0.135330621,3.711168764,1.907950353,0.068440886,1.645580693,6.644915836,7.431395646,3.868518237,2.81113005,6.413731051,6.56964849,0.005914808,0.013999555,0.274769533,0.520651581,2.489635376,1.44289491,5.220743138,4.704406093,0.787341338,0.983957963,0.501763162,1.80045166,5.058541379,4.487215887,0.663447147,1.853473755,1.274662458,2.091463712,0.986696089,4.813122938,4.462974194,4.679944157,0.764201054,0.349749042,0.041398539,2.235955614,0.095968387,1.305126279,0.028447766,0.920457001,0.852965931,0.011100935
42_2.cdf,0.785582693,0.915916641,0.305520319,0.339462599,0.956557499,0.918194986,0.453215679,1.087663997,0.448583371,0.483034611,0.969347552,0.943761847,1.082124648,0.796162536,1.077565021,0.853961308,0.288931869,0.370335787,0.89038245,0.984141898,1.945858584,0.990406952,0.257925045,0.065415919,3.112393195,0,0,2.389915959,0,0,10.99655673,8.868913586,0,0,37.14129824,4.121824506,4.565627696,8.326441348,0.009970317,0,0.306972082,0,0,1.135837395,0.107246282,0.633568825,0.073380026,0
43_2.cdf,0.008384336,1.580187776,0.008965788,0.104794786,0.699455137,0.086971117,3.663944262,1.853958569,0.034193563,1.575559275,6.915621071,8.390019091,3.774065681,3.151421355,6.963156419,7.640872964,0.00410833,0.011291602,0.217440845,0.172348032,2.169425808,1.931160699,5.621186178,5.932669617,0.956180928,0.464170839,0.511466244,1.422395548,5.342639943,5.648242972,0.764007937,1.540524352,0.591970704,1.37809023,0.61179562,5.152090696,5.335940747,4.055960789,0.657139278,0.324044771,0.022059593,0.880545856,0.161942811,0.687090112,0.012436484,0.442288264,0.218981613,0.30679137
44_2.cdf,0.131433968,0.252070625,0.018062,0.019578322,0.353401413,0.107470275,3.037552074,0.594325169,0.047665171,0.653312822,8.035050414,8.831339913,2.219454219,1.400483588,8.782941259,8.331218615,0.008687353,0.015922657,0.031032889,0.357860082,1.660749726,1.404040222,7.485454838,6.827085767,0.84723285,0.3193646,0.650509881,0.45714409,7.521857299,5.941380827,1.661852243,0.640096963,0.510038542,0.589117751,1.75383377,5.999514102,4.736866124,4.578264208,0.368152325,0.142794653,0.007323446,1.108429704,0.303381962,0.395323988,0.007494562,0.191022543,0.656872259,0.005937927
45_2.cdf,0.164881111,0.164511389,0.013690372,0.169368466,0.085204088,0.070029484,1.656002069,0.976981328,0.16220873,0.563249006,7.555617071,10.92033503,0.982643958,2.122297174,9.976286525,10.96251057,0.009186792,0.031456733,0.030013664,0.124009498,0.622108377,1.648747509,7.592860737,9.208061203,0.811344348,0.028314217,0.178770635,3.221291276,5.307536801,8.659170502,0.510394117,2.258139826,0.093230952,0.097005648,0.562563744,3.984135729,6.777185166,0.881333621,0.198893867,0.1983713,0.047102229,0.082645179,0.029066374,0.128781103,0.039474424,0.057870878,0.017972369,0.017144807
46_2.cdf,0.019704066,0.573846358,0.017925355,0.395517096,0.276288927,0.092358882,0.98277475,1.42756086,0.403475278,0.314717039,8.056641288,10.65896485,1.162076574,1.239739794,11.16759319,11.24315474,0.009042954,0.033472448,0.03317,0.129978651,0.777140864,1.207047689,8.777738943,9.560737155,0.727806757,0.112837798,0.228578057,1.163962403,6.23017818,8.12967389,0.677034089,0.888378391,0.118161223,0.209832706,0.384240403,3.449661085,4.918091248,2.906182995,0.185747394,0.116867373,0.011901464,0.560920313,0.045978953,0.209712352,0.011053851,0.111582282,0.014509916,0.026439126
