File_ID,Carvone,Hexadecanal,Methyl Hexadecanoate,Ethyl Hexadecanoate,Octadecenal,Methyl Octadecenoate,Heneicosane,Ethyl Octadecenoate,Ethyl Octadecanoate,Docosane,Tricosene,Tricosane,"Decanoic Acid, Dodecyl Ester",Tetracosane,Pentacosene,Pentacosane,Methyl Tetradecanoate,Ethyl Tetradecanoate,Hexadecenal,Heneicosene,Hexacosene,Hexacosane,Heptacosene,Heptacosane,Octacosane,"Decanoic acid, Hexadecyl Ester",Octacosene,Tetracosyl Acetate,Nonacosene,Nonacosane,"Unknown1, mz 108,79; mw=402",Hexacosyl Acetate,Triacontene,"Hexadecenoic Acid, Dodecyl Ester","Octadecenoic Acid, Decyl Ester",Hentriacontene,Hentriacontane,"Eicosenoic Acid, Decyl Ester",Tritriacontene,Tritriacontane,"Unknown2, mz434,390; mw=?","Octadecenoic Acid, Hexadecyl Ester","Unknown3, mz 464,338,265,201,127; mw=?","Hexadecenoic acid, Hexadecyl Ester","Hexadecenoic acid, Octadecenyl Ester","Octadecenoic Acid, Hexadecenyl Ester",Octanoic Acid,"Octanoic Acid, Ethyl Ester"
47_2.cdf,0.152002594,0.392074736,0.012109713,0.222066119,0.154735282,0.059357629,2.044923518,0.784093697,0.143757962,0.491076881,7.555314912,10.31693834,1.143906195,1.648467437,9.843758299,10.29734551,0.006905613,0.022631498,0.025845157,0.112899771,0.822268933,1.645255227,8.608386848,8.800664271,0.856842644,0.050919292,0.30444446,1.98832134,7.449983304,7.860439649,0.602492227,1.405142633,0.096614572,0.17874404,0.383644818,5.312542742,5.207278877,1.939681689,0.228039086,0.12092082,0.068461745,0.264148818,0.036210929,0.179242073,0.047068875,0.091159171,0.003438841,0.017431217
48_2.cdf,0.196768243,0.323509312,0.019451896,0.159790972,0.09703994,0.076889802,3.106691766,0.595226851,0.169915228,1.065020283,7.049933485,9.623107556,1.687079205,2.930964491,8.243420408,9.072213299,0.006910971,0.026824126,0.024523522,0.133511676,1.015739921,2.134773013,7.1191432,7.392439143,1.040402462,0.031258157,0.37684432,4.9847849,6.671230376,6.980521599,0.568715028,2.807515486,0.09141837,0.108250413,0.246468075,5.346519114,5.921623056,1.30327404,0.286411285,0.194543779,0.13995717,0.170521968,0.025797868,0.181836786,0.135029149,0.102447639,0.007679738,0.006060916
49_2.cdf,0.207196435,0.528447393,0.012945938,0.016095222,0.099748517,0.077071446,3.668361464,0.517566071,0.025656443,0.654657054,8.823733879,10.04292665,1.898678134,1.157095017,10.02258645,9.465585518,0.007257252,0.015155047,0.028843351,0.377510683,1.25457069,0.98483967,8.11001096,7.67122939,0.619027393,0.45659454,0.322342565,0.556383081,5.877829491,4.993377983,1.195972691,1.764330763,0.628874373,0.941631611,1.570720167,2.890297255,2.265201997,6.745264547,0.189129886,0.07057766,0.005898996,2.334695636,0.303440066,0.445543206,0.00362809,0.146220292,0.004726949,0.00052209
4_2.cdf,0.037183392,0.029676744,0.027397644,0.078572288,0.027343768,0.04998207,0.292201061,0.100887017,0.02233561,0.108554643,11.28668169,17.74291031,0.718318838,0.802531477,18.49295129,21.30113133,0.011130421,0.020614892,0.024292496,0.031316648,0.998415255,0.760396361,5.019281062,8.410270517,0.680198986,0,0.191753056,1.170356491,1.838116747,3.616953233,0.728954421,0.860511202,0.040792756,0.040674625,0.02527551,1.534954588,1.82437717,0.732168602,0.133131198,0.111321411,0.013611367,0.001055358,0.001102286,0.042709932,0.00974872,0.006366026,0.000685813,0.000803672
50_2.cdf,0.196956239,0.204447109,0.01055768,0.036496087,0.039369213,0.087052486,4.356096509,1.129265,0.047818006,2.796739309,6.452722659,9.546690554,2.355860406,4.604418134,6.58752283,8.644402907,0.005853463,0.013974385,0.02520355,0.056079616,0.812491285,2.485756425,4.28292983,6.642507774,1.073473543,0.073460529,0.157399334,6.934799083,3.532244991,6.44610844,0.460914072,6.953637908,0.119336258,0.099644316,0.22330976,3.654760009,5.854816128,0.812957239,0.324604581,0.353672685,0.671173288,0.078508919,0.15639497,0.210063829,0.299542343,0.07137536,0.007365465,0.009225498
51_2.cdf,0.110862868,0.219214485,0.010560056,0.156067783,0.067178736,0.065707277,3.678763567,1.293707646,0.064784449,2.015131362,7.749090686,10.39664964,2.706822218,4.136088989,7.882240296,9.602967461,0.007129349,0.021350841,0.04329386,0.064113182,0.940976714,1.688507757,4.868924332,7.266169485,0.733112345,0.149248748,0.162815845,5.824984997,3.507880844,6.813518835,0.558593671,5.653473452,0.133374347,0.10260263,0.121376874,3.197011738,5.215597336,0.853023876,0.207123136,0.186748286,0.155613121,0.091322355,0.271580183,0.149894131,0.065111912,0.04682533,0.341460237,0.401402731
52_2.cdf,1.242852447,0.070823281,0.008850796,0.032466275,0.038852702,0.118147823,4.870929397,1.224178327,0.09049416,2.97402374,7.175215297,8.846589945,3.47172969,3.985610456,6.506925319,7.560707775,0.005607495,0.012843736,0.01928918,0.162532306,1.267890812,2.222934539,4.422277404,5.805620757,1.053905118,0.048888105,0.301721042,5.913415321,4.260564109,5.874361806,1.051792515,5.11200429,0.080431755,0.035112546,0.172996863,4.836996978,5.898466384,0.673742542,0.86014887,0.651166031,0.475570119,0.034732353,0.08665039,0.181744151,0.187149483,0.053053519,0.012160774,0.00583128
53_2.cdf,0.083138309,0.083225437,0.00829268,0.103303651,0.053838614,0.07310181,3.898758396,1.471994793,0.436668258,2.4967919,6.509555181,8.917680556,3.243346524,4.582599767,6.56178362,8.252399056,0.005745168,0.017574035,0.024667576,0.063956062,1.346514847,2.550331124,4.434267939,6.05979043,1.108061199,0.240594829,0.293340824,6.256722032,3.964307174,5.752940392,0.940984154,5.89194461,0.228312948,0.187420861,0.248032028,3.782975108,5.004165952,1.767724585,0.315050888,0.250131277,0.823364461,0.407346822,0.376405817,0.327379407,0.344498266,0.129020504,0.038647591,0.041302539
54_2.cdf,0.020839948,0.036388202,0.016057474,0.056432964,0.084553404,0.118167967,5.146757991,0.563397537,0.065212723,2.733268756,7.872882332,11.13886524,2.541967612,4.388494096,8.12639222,9.746964365,0.008968639,0.022372439,0.029103783,0.105806583,0.688070424,1.328789589,4.860553428,6.987165335,0.546636817,0.029407569,0.147931437,7.519108166,3.402449298,6.009239789,0.688361736,6.736349231,0.064217639,0.026146306,0.153192138,2.996752395,3.680205937,0.522042242,0.177196595,0.113793233,0.162956842,0.03600041,0.019230296,0.136348659,0.069173671,0.063300067,0.008721569,0.003764903
55_2.cdf,0.01116479,0.031244517,0.012526028,0.025800355,0.05595066,0.111445185,4.969923355,1.090087942,0.041909362,2.787763228,7.977728269,9.537104351,3.871969699,4.197365524,7.483824378,8.283504471,0.006496745,0.011921703,0.020551905,0.141456348,1.203044733,1.282144072,4.828625805,5.818560531,0.588962067,0.236286939,0.267785464,6.598302004,4.086368841,5.050070227,1.072965233,5.935709681,0.257142162,0.16401066,0.294200099,3.835920307,3.540077267,1.736512582,0.296852035,0.140461469,0.244210738,0.695316641,0.072142695,0.529225144,0.118883882,0.373952839,0.057429607,0.005097465
56_2.cdf,0.01410525,0.032063114,0.008406274,0.024262456,0.077554382,0.095471855,5.11018319,1.013281089,0.030834398,3.143215892,7.811974886,9.888389158,3.698462674,4.725315706,7.416977522,8.656541024,0.005850031,0.013038127,0.023766621,0.127962544,1.164082124,1.468438222,4.610954461,5.960426135,0.657330556,0.216435873,0.234776764,6.365062674,3.710625079,5.298913421,1.082544368,5.836162682,0.243073216,0.152671939,0.462178217,3.443963014,3.720065715,1.709106711,0.248914697,0.138144132,0.144118449,0.631273655,0.056859281,0.30725165,0.059454763,0.126016518,0.030654157,0.002845333
57_2.cdf,0.014756624,0.034372366,0.00898772,0.025999067,0.048294113,0.074703182,4.358750835,0.392373979,0.027680276,2.417737152,7.487077201,10.78540117,2.657106081,4.756854997,7.986093738,9.808472647,0.00646333,0.014458412,0.024220399,0.06238768,0.756565589,1.464571837,4.860468214,7.011892903,0.587864945,0.064740969,0.16663633,7.124331304,3.50345819,6.163445032,0.642733799,7.190904854,0.107149258,0.059317433,0.203257015,3.189582325,4.253377927,0.682996551,0.209635569,0.155321879,0.146215731,0.093898121,0.022104848,0.173819095,0.067712578,0.080383901,0.017313094,0.008109745
58_2.cdf,0.64081463,0.139717357,0.012563796,0.015283507,0.141529118,0.078997637,4.134574513,0.153665724,0.020397832,0.633826164,9.200123593,11.36407298,2.075290918,1.43943704,10.78012986,10.71208293,0.008363371,0.016911123,0.027941974,0.184895304,1.264663712,1.281087294,8.602310336,9.333282732,0.621863356,0.067783532,0.479689714,0.401249737,7.447178469,7.033382893,0.837697889,0.388085737,0.09150006,0.047880219,0.26334332,5.355710898,3.247101981,0.818746502,0.157942926,0.064718345,0.001991641,0.18118663,0.023674782,0.12200077,0.002029875,0.074556478,0.008245527,0.000475283
59_2.cdf,0.057588392,0.157043291,0.007341061,0.091872897,0.058144072,0.076735029,3.999563081,1.203864851,0.438871764,1.728622939,6.998604237,10.10641705,1.971696533,3.323782864,7.45394023,9.034542007,0.005189188,0.021629452,0.026501814,0.057958385,0.751003355,1.743432924,5.10686474,7.238897235,0.856786336,0.079395963,0.177753369,4.571381677,4.406870004,7.212892413,0.673830814,4.329070682,0.12684751,0.113319418,0.243024501,5.00730858,7.279980394,1.053047765,0.50968838,0.661424075,0.248940134,0.123435628,0.125736065,0.21478484,0.166666321,0.084411298,0.0136177,0.059678742
5_2.cdf,0.048249185,0.042303274,0.100263448,0.226423099,0.037400101,0.141470387,1.222249603,0.177115818,0.036267341,0.216363425,7.465217024,23.07402021,0.490178868,0.749107884,18.730744,22.73630047,0.022071522,0.031495133,0.03265339,0.043639148,0.962023636,0.742533154,4.210127374,8.936205667,0.720093702,0.000144963,0.156616708,0.679797958,0.921372636,2.995772957,0.83459583,0.592139737,0.031106359,0.021127372,0,0.805693082,1.053006274,0.584248078,0.04005233,0.059365497,0.015881833,0.000720048,0,0.000185516,0.009129931,1.08E-05,0.003556841,0.000958393
60_2.cdf,0.029188015,0.711843541,0.008382151,0.130687099,0.261605797,0.074838042,4.04814558,1.826681923,1.48099471,1.708983796,6.548646694,9.146367371,2.244176133,3.134120303,6.997702055,8.227985317,0.004963419,0.01734475,0.042570697,0.06608669,1.066998774,2.12338369,4.988479927,6.888156883,1.05774274,0.292855437,0.270271307,4.825371624,4.561509138,6.631110096,1.240225018,4.032841081,0.190708774,0.129916958,0.333487307,4.613640865,6.029985205,1.53888707,0.377523879,0.322897903,0.274629398,0.449517188,0.494281782,0.250847346,0.173123146,0.114411948,0.001174704,0.014706728
61_2.cdf,0.055775185,0.839651865,0.008629622,0.073995625,0.728585559,0.07280263,4.086990316,1.293583601,0.051622452,2.004121185,6.512447557,7.945869607,2.953348564,3.273194034,6.212009938,7.187857698,0.00494526,0.015152951,0.078108478,0.148435164,1.329763383,2.094441597,4.40499579,5.805220568,1.076140191,0.481419962,0.383831871,5.731388379,4.388938516,5.674858435,1.367919269,5.572746309,0.376742751,0.194737532,0.665129439,4.582970823,5.493405379,2.088130972,0.55873833,0.395699151,0.589118962,1.271098126,0.800480364,0.51878584,0.282113352,0.293834313,0.004190837,0.026032267
62_2.cdf,0.089321375,0.873831334,0.015807964,0.132688304,0.333420535,0.08186084,4.592291067,0.965679863,0.080502011,1.17480661,8.45807009,10.69312018,2.225707819,1.801989995,9.112560978,9.473396921,0.010183112,0.033759413,0.053126636,0.157567368,0.988969532,1.221380721,6.365868283,8.054397065,0.636167384,0.289150561,0.265113101,1.849876113,5.170074636,6.98588797,1.187537883,1.252467026,0.4653453,0.249484678,0.738011416,5.117891232,4.630762809,2.250253589,0.310677935,0.136776904,0.03243363,0.702066645,0.25643443,0.271169099,0.021413421,0.088572454,0.062396428,0.039727335
63_2.cdf,0.85579129,0.207877373,0.016823316,0.018054937,0.259603518,0.068691391,3.27599071,0.134365517,0.022333991,0.367370172,9.536601059,11.36969756,1.50700677,0.88839548,11.68773802,11.0437979,0.009836441,0.020680772,0.037415531,0.242955905,1.163164997,0.858278494,9.303657646,9.341270426,0.503322197,0.031665179,0.423963613,0.340871955,7.734144988,5.387595854,1.882461924,0.387400614,0.176628789,0.181693075,0.370611476,4.781091319,2.214796346,2.080938527,0.142579477,0.037781019,0.004091048,0.540775989,0.010167724,0.296745895,0,0.227120679,0.005530721,0.000622373
64_2.cdf,0.096437286,0.702529759,0.011241111,0.015430991,0.52187311,0.111979334,6.251957808,0.440382757,0.018305419,1.132128021,8.78548205,9.88164019,2.662644454,1.39679293,9.208913515,8.702694465,0.006664664,0.013764919,0.042784868,0.54414478,1.390425819,1.038098796,6.899205594,7.256674013,0.575032265,0.283467948,0.444566995,0.38338895,6.162098479,5.218679939,1.618860453,0.442441643,0.52135734,0.596429414,1.124466428,4.771675274,2.599164092,4.226185762,0.21170875,0.063710903,0.009923154,2.224376111,0.167065086,0.702667306,0.003354065,0.510452109,0.006265704,0.000465178
65_2.cdf,0.150132696,1.078198752,0.012231382,0.061525197,0.156578347,0.062626578,3.203275424,2.008336211,0.060567353,1.360713319,7.596857854,9.010145514,3.795292494,2.654043142,7.767887206,7.986959537,0.007287654,0.01607624,0.129793837,0.096574797,2.053957366,1.172353397,5.199546033,6.042025182,0.602306491,0.43472086,0.296862368,3.771267877,4.366192146,5.455348161,0.701173949,3.171595323,0.884431853,2.007139351,1.035352345,4.868949715,4.735955309,3.336656165,0.503312289,0.26200185,0.082550806,0.459789174,0.50450355,0.515769306,0.048881997,0.094142841,0.149428501,0.028682262
66_2.cdf,1.125409729,0.068922458,0.018816116,0.215293799,0.071256682,0.098763139,2.786990594,1.438452826,0.465394651,1.283469167,7.300541158,10.03057553,2.798491871,3.830202328,8.338962571,9.420954495,0.011196628,0.033894608,0.040208618,0.095951858,1.267981962,1.914137316,5.677555081,7.214268984,0.752037881,0.063452771,0.284139981,5.403871113,4.731395255,6.551637619,0.640772735,4.597862788,0.100580332,0.121827472,0.191505621,4.349764105,4.760234472,0.791870039,0.271154176,0.170778083,0.148225846,0.050578559,0.039677084,0.167070201,0.107261678,0.060406942,0.068651814,0.027551262
67_2.cdf,0.779890366,0.119362484,0.024554501,0.043226673,0.075756462,0.083542548,1.494905378,0.18278339,0.042336462,0.243551636,12.07283105,18.43715434,0.737557577,0.642318241,18.45471951,18.47480785,0.020499321,0.049723284,0.065216441,0.103737744,0.482592355,0.475989657,7.511413798,8.885607696,0.403562363,0.007266855,0.137779584,0.402004418,2.349641839,2.674246801,0.982818946,0.417209247,0.075623423,0.027157636,0.121228508,1.20633876,0.947931968,0.581947293,0.03699052,0.021265211,0.00708424,0.005628481,0,0.036077805,0.007497311,0.03300143,0.011317913,0.002300681
68_2.cdf,0.134297199,0.273335972,0.008940781,0.029766539,0.048820448,0.072034383,2.847419377,0.601033353,0.052665072,1.14892297,7.992622124,11.64570175,1.99578495,3.163815712,9.129311132,10.74674674,0.006292595,0.015461324,0.035523152,0.042976515,0.805917824,1.278653013,5.930742392,8.184286407,0.565428517,0.033022323,0.142759249,4.923246887,4.240098073,7.180594817,0.514239365,4.261514922,0.061941935,0.170129903,0.091280288,4.37863488,5.559954202,0.788264333,0.286751701,0.218484897,0.075610208,0.031476281,0.028001813,0.147563416,0.047559867,0.038834235,0.018849377,0.004686781
69_2.cdf,0.597449597,0.266105561,0.022292426,0.025223623,0.195239978,0.093328386,2.868967762,0.135544152,0.030158652,0.317760417,9.475924485,13.85815329,0.709622206,1.10870721,11.99741925,14.58745934,0.015724414,0.028740007,0.059107478,0.158062886,0.574860063,0.951192069,8.320692159,12.53355919,0.543167474,0.026327318,0.147478746,0.650601928,4.1718599,6.777940116,1.241534242,1.890101868,0.050777407,0.158854652,0.162239379,1.778250346,1.586819784,1.194652373,0.078737828,0.036202328,0.006981552,0.181105772,0.006880018,0.188060393,0.003379264,0.17217962,0.014573088,0
6_2.cdf,0.043824828,0.039528063,0.042967333,0.075018321,0.031332432,0.053326646,0.25520256,0.093412079,0.023929278,0.094776623,12.66402592,17.95169548,0.650555782,0.653574661,19.75415916,22.35896854,0.017686148,0.026306575,0.029336535,0.035127138,0.977969786,0.69825873,3.66516272,6.923316818,0.676067261,3.20E-05,0.163657986,0.840304753,1.334153339,3.412559466,0.832068894,0.746275091,0.033608309,0.025676841,0.014612781,1.547308569,2.05410578,0.782740596,0.159278692,0.140947886,0.018307585,0.002224258,0,0.036235488,0.012659579,0.003610214,0.003092481,0.001010025
70_2.cdf,1.2631059,0.257780403,0.01342657,0.016280175,0.184125185,0.078916902,2.810207987,0.133642641,0.020826584,0.31050711,9.542678117,12.52249276,0.904768385,1.039812986,11.55246033,13.1241762,0.00998783,0.019901345,0.046694236,0.164320883,0.684152985,0.96547771,8.583552621,11.30627835,0.559537745,0.042289006,0.18380514,0.675201361,4.910373234,6.220977257,1.159844463,3.209248241,0.085953378,0.306258338,0.399704128,2.486817597,1.769523802,1.511242207,0.106340951,0.036336033,0.005128918,0.308905958,0.032255636,0.269679042,0.003898571,0.149531122,0.011129561,0.000444115
71_2.cdf,0.133074751,0.467880106,0.015941206,0.135120925,0.201841712,0.077845704,1.527268814,0.634528749,0.093261184,0.377369893,7.920032295,10.10984658,1.238481805,1.405471791,10.24621425,10.49179203,0.008553114,0.023262832,0.034998954,0.165053921,0.941698424,1.502905817,8.987477618,8.962942699,0.85847945,0.076989282,0.310485862,1.528169834,7.495886718,7.769357854,0.611968965,1.205041537,0.12405777,0.258311582,0.479090245,4.702252151,5.287586422,2.315653955,0.225112749,0.123650074,0.040776656,0.38533161,0.036909052,0.229353908,0.04155472,0.11053812,0.052189855,0.028386456
72_2.cdf,0.183635389,0.613737249,0.013777097,0.066782383,0.155527358,0.063537855,1.539158131,0.660911353,0.058961633,0.423857762,8.10966662,10.429801,1.213288,1.394548734,10.38375974,10.45109348,0.008760847,0.02671767,0.033379419,0.203003226,0.755044095,1.043479119,8.113829611,8.255943913,0.639402514,0.095100731,0.217878175,3.351952658,6.165635114,7.257632466,0.488170522,2.10860129,0.155136425,0.249634076,0.502461118,3.900467541,5.596853729,3.421272943,0.233330841,0.168484006,0.069454863,0.578823708,0.080806144,0.240661554,0.043896867,0.103538889,0.055581548,0.073020591
73_2.cdf,0.095434255,0.18136597,0.009924221,0.051321015,0.0480941,0.05171614,1.792540242,0.437970563,0.045580207,0.477069144,8.224814725,10.76281919,1.19361545,1.646630618,10.41073289,10.74475166,0.006848102,0.017925968,0.022898407,0.144547143,0.753301244,1.232789677,8.555158617,8.778125988,0.681135848,0.069374993,0.23255505,3.766004721,6.471896353,7.638855653,0.546208376,2.323082655,0.104172083,0.125176848,0.305877238,4.083489182,5.245337678,1.788982299,0.196994246,0.130778745,0.065931644,0.208319402,0.039467644,0.15549317,0.042435997,0.054791708,0.018598025,0.019064912
74_2.cdf,0.240255728,0.186936297,0.010161875,0.063318141,0.048830548,0.055346235,1.882945824,0.375573969,0.056770271,0.543061238,7.356032665,10.17175601,1.161009859,1.736496847,9.461873392,10.06965273,0.00682572,0.018508443,0.023386745,0.108380663,0.735473753,1.31165192,8.065847724,8.217773096,0.736418002,0.048199808,0.239593565,4.397463442,6.69897744,7.571547892,0.416425033,2.708763099,0.094638766,0.152020982,0.218105028,5.274802983,6.294523906,2.052756472,0.314764264,0.220987444,0.105247387,0.163486915,0.028463515,0.1909255,0.057336233,0.070819947,0.022376831,0.01348585
75_2.cdf,1.063066134,0.688840319,0.015747323,0.019256482,0.218963931,0.107493793,4.230570486,0.959535452,0.026188732,1.247105419,7.947747495,9.273970341,3.139193598,2.411834542,8.283160964,8.532060133,0.007390017,0.013822607,0.047308712,0.436156097,2.116206217,1.877087716,6.812868306,6.700725023,0.914553951,0.33574977,0.670986475,0.651773943,6.788613218,5.291945739,1.608295299,1.341022168,0.339100177,0.691225495,0.667042184,4.997427133,3.426348212,4.263031937,0.250541902,0.092565349,0.009076834,0.583846754,0.170143834,0.439257674,0.004712887,0.263282658,0.022501949,0.000654616
76_2.cdf,0.122023291,0.234141388,0.012368536,0.11059851,0.069733981,0.056284196,1.986928848,0.63290314,0.094014351,0.60377471,7.607269835,10.74073964,1.524728667,2.008126335,9.734949756,10.38528435,0.008188177,0.023875236,0.02926072,0.07665397,1.059040633,1.543590151,7.920461037,8.509450352,0.715181791,0.067729188,0.318790436,4.134324862,6.60524219,7.023813396,0.522267405,2.927938804,0.1577091,0.155543951,0.387827318,5.385072673,4.040723607,1.255244194,0.229305814,0.097007581,0.157215634,0.118918577,0.023244752,0.16946182,0.121921715,0.063263391,0.085523682,0.142338316
77_2.cdf,0.016879681,1.361832264,0.012839421,0.067339413,0.215913471,0.051292463,1.402936581,1.859855606,0.049592414,0.427631438,7.245481949,7.976832345,3.466226645,1.773180024,8.002808557,8.066801324,0.006579508,0.018068277,0.058276623,0.155233253,2.242630321,1.31358618,6.404483506,6.232289997,0.767332748,0.709951382,0.435452912,2.343879959,5.794239794,5.419509031,1.154450021,1.852976001,0.91874291,1.748463906,1.007631675,4.720562875,4.469182481,5.774068148,0.381156236,0.178557709,0.042175567,1.789497308,0.283393277,0.779207666,0.033657789,0.277810841,0.614361995,0.075146508
78_2.cdf,0.061553002,0.760672668,0.020332466,0.341217953,0.072745416,0.070722796,1.628673967,2.365613497,0.084802349,0.593657637,7.559979846,8.663978579,4.136870329,2.578310379,8.351790712,8.570849691,0.009678638,0.027149746,0.056516133,0.145973635,2.786246576,1.403641291,6.088861894,6.231196317,0.708570436,0.919335156,0.403561185,3.468992069,4.889337443,5.03756563,1.382673809,2.258314671,1.386711862,1.341788835,0.783556158,3.658004872,3.32752318,4.453052905,0.217191004,0.099605884,0.063979353,0.606354758,0.257166195,0.466589995,0.052341512,0.097849947,0.949213983,0.559683641
79_2.cdf,0.090579017,0.122365997,0.01486684,0.088919465,0.042061689,0.056780423,1.455576698,0.591550602,0.058404924,0.509037839,6.885480834,10.74930351,1.677738654,2.989683229,9.670157039,11.02508931,0.009074162,0.032025786,0.029317801,0.075248033,1.252900849,1.920102985,7.728788497,8.680940089,0.790941275,0.092439437,0.334806652,3.586821193,6.222654559,7.457698831,1.057097561,2.609794792,0.183279206,0.168843488,0.195900802,4.758763856,4.983434507,1.078083107,0.21792429,0.132926147,0.053481003,0.04370921,0.021987042,0.143240101,0.042735858,0.040569993,0.015528287,0.011344525
7_2.cdf,0.074777844,0.038468139,0.07282681,0.016416523,0.033540829,0.157618886,1.659560213,0.054005957,0.021271499,0.149477491,9.630157882,22.05883259,0.449211182,0.582203735,18.24456068,23.20754262,0.020347337,0.019645161,0.032349042,0.059617657,0.992447057,0.729245353,4.152002578,9.300399445,0.761226404,0.000233439,0.154720874,0.677753359,0.871121002,2.33361997,0.92993602,0.542778894,0.047143062,0.024582131,0,0.618973742,0.670394063,0.542180669,0,0.033607926,0.018847474,0,0,0,0.010574097,0,0.004621163,0.001159203
80_2.cdf,0.092865749,0.654964123,0.012520909,0.142880355,1.492187236,0.094476967,4.196980555,1.037014814,0.084161199,0.88876582,9.795097752,11.51760365,2.357597185,1.60097849,10.25072069,10.58170521,0.007021558,0.022138901,0.055098364,0.144545979,0.856599412,1.059618364,6.698253501,8.791086274,0.560185931,0.046958301,0.171014335,1.148546585,4.329498107,6.951551154,0.881333064,0.906087952,0.073716159,0.39580619,0.369428543,3.270161395,3.379624805,3.231647823,0.205732055,0.09239585,0.027095843,0.499421103,0.013889697,0.505891438,0.022069513,0.464010057,0.002041681,0.017009364
81_2.cdf,0.040313325,0.674405247,0.008870424,0.095798852,0.974409019,0.087834206,4.30433081,1.277903983,0.07666157,1.278618807,7.560714223,9.758652508,2.031233313,2.069166615,8.140221237,8.812901285,0.005781599,0.019253673,0.058412511,0.097904303,0.824602603,1.232197062,5.784060756,7.311402681,0.616207336,0.036701405,0.208954982,5.454818115,5.045714854,6.593408792,0.826054345,3.969166079,0.129905266,0.336806238,0.643304232,5.105268885,4.99326833,1.914010672,0.352282552,0.166938058,0.084184455,0.268321758,0.018053299,0.374063155,0.052695368,0.262887842,0.001829333,0.01950404
82_2.cdf,0.477047955,0.584538765,0.013538256,0.196555551,0.712155813,0.089261209,3.451487273,3.118001317,2.255424693,0.975792127,8.527919418,10.83836137,1.96582314,1.641783546,9.155316367,9.71458986,0.009160104,0.034852728,0.047860536,0.082929664,0.80506783,0.889308392,6.12485222,7.800998519,0.486149417,0.091613811,0.170119393,2.810583655,4.335879534,6.087753636,0.64779416,3.301123695,0.18125702,0.394703405,0.572912013,4.054764282,3.478568078,2.417305256,0.238280154,0.096757999,0.108004345,0.342880573,0.061092453,0.322837963,0.079551948,0.167967332,0.011465265,0.028007956
